order_date,order_id,order_line,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2014-02-19T00:00:00Z,1137,5,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
2014-02-19T00:00:00Z,1137,6,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,San Francisco Cruisers,San Francisco,CA
2014-02-19T00:00:00Z,1138,1,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,3,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,4,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,5,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,6,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,7,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,8,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,9,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,10,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,11,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,12,2,1250,2500,CAAD8 Tiagra,Road,Elite Road,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,13,2,415,830,Catalyst 4,Mountain,Sport,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,14,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,15,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,16,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,17,2,1840,3680,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,18,3,4500,13500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,19,3,12790,38370,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,20,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,21,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,22,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1138,23,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1139,1,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,1139,2,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,1139,3,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,1139,4,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,1139,5,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,1139,6,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,1139,7,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-20T00:00:00Z,1140,1,3,815,2445,CAAD8 Claris,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,1140,2,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,1140,3,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,1140,4,3,2880,8640,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,1141,1,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2014-02-20T00:00:00Z,1141,2,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-02-24T00:00:00Z,1142,1,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-02-25T00:00:00Z,1143,1,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Seattle Race Equipment,Seattle,WA
2014-02-25T00:00:00Z,1143,2,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Seattle Race Equipment,Seattle,WA
2014-02-25T00:00:00Z,1143,3,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Seattle Race Equipment,Seattle,WA
2014-02-25T00:00:00Z,1144,1,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,2,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,3,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,4,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,5,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,6,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,7,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,8,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,9,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,10,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,11,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,12,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,1144,13,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-26T00:00:00Z,1145,1,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,2,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,3,1,1950,1950,Slice 105,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,4,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,5,4,1960,7840,SuperX 105,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,6,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,7,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,8,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,9,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,10,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,11,2,3730,7460,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,12,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,13,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,14,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,15,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,16,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,17,1,7e3,7e3,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,18,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,19,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,20,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,21,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,22,2,2700,5400,Slice Ultegra,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,23,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,24,2,1410,2820,CAAD8 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,1145,25,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-28T00:00:00Z,1146,1,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-02-28T00:00:00Z,1146,2,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-02-28T00:00:00Z,1147,1,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-02-28T00:00:00Z,1147,2,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-03-03T00:00:00Z,1148,1,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-03-03T00:00:00Z,1148,2,2,6390,12780,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2014-03-03T00:00:00Z,1149,1,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
2014-03-03T00:00:00Z,1149,2,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Las Vegas Cycles,Las Vegas,NV
2014-03-03T00:00:00Z,1150,1,1,7e3,7e3,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-03-04T00:00:00Z,1151,1,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,2,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,3,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,4,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,5,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,6,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,7,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,8,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,9,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,10,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,11,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,12,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,13,2,4800,9600,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,14,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,15,2,2450,4900,SuperX Ultegra,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,16,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,17,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,18,2,705,1410,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,19,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,20,2,7460,14920,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,1151,21,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2014-03-05T00:00:00Z,1152,1,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-05T00:00:00Z,1153,1,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1153,2,3,415,1245,Catalyst 4,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1153,3,2,2340,4680,F-Si 1,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1153,4,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1153,5,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1154,1,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1154,2,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,1,3,4260,12780,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,2,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,3,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,4,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,5,4,9590,38360,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,6,2,2450,4900,SuperX Ultegra,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,7,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,8,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1155,9,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1156,1,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1156,2,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1156,3,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1156,4,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1156,5,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,1,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,2,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,3,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,4,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,5,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,6,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,7,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,8,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,9,2,1250,2500,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,10,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,11,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,12,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,13,4,5860,23440,CAAD12 Black Inc,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,14,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,15,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,16,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,17,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,18,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,19,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,20,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,21,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,22,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1157,23,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,1,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,2,2,2130,4260,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,3,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,4,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,5,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,6,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,7,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,8,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,9,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,10,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,11,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,12,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,13,2,2240,4480,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,14,2,12790,25580,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,15,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,16,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,17,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,18,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,19,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,20,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,21,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,22,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,23,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1158,24,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1159,1,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,2,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,3,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,4,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,5,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,6,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,7,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,8,3,815,2445,CAAD8 Claris,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,9,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,10,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,1159,11,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
