customerID,tenure,Contract,gender,Churn
3423-HHXAO,14,One year,Female,No
9938-TKDGL,68,Two year,Male,No
0531-ZZJWQ,55,Month-to-month,Male,No
6537-QLGEX,16,Month-to-month,Female,No
2688-BHGOG,9,Month-to-month,Male,No
7683-CBDKJ,14,Month-to-month,Male,Yes
0946-CLJTI,58,Month-to-month,Male,Yes
3160-TYXLT,53,Month-to-month,Male,No
1325-USMEC,70,Two year,Male,No
0916-QOFDP,14,Month-to-month,Female,No
0628-CNQRM,22,One year,Male,Yes
5606-AMZBO,10,Month-to-month,Female,No
6199-IPCAO,29,Two year,Female,No
7665-TOALD,1,Month-to-month,Female,Yes
0112-QWPNC,49,One year,Male,Yes
0324-BRPCJ,68,Month-to-month,Female,Yes
2777-PHDEI,1,Month-to-month,Female,Yes
5640-CAXOA,30,One year,Female,No
2235-EZAIK,72,Two year,Female,No
3847-BAERP,10,Month-to-month,Female,No
1196-AMORA,7,Month-to-month,Male,Yes
4282-YMKNA,9,Month-to-month,Female,Yes
1453-RZFON,1,Month-to-month,Female,No
8263-OKETD,20,Month-to-month,Female,No
0670-KDOMA,1,Month-to-month,Female,No
2476-YGEFM,29,Month-to-month,Female,No
8687-BAFGU,1,Month-to-month,Male,No
0641-EVBOJ,3,Month-to-month,Male,No
0829-XXPLX,20,Month-to-month,Female,No
9974-JFBHQ,64,Month-to-month,Male,No
5356-RHIPP,1,Month-to-month,Male,Yes
6624-JDRDS,6,Month-to-month,Female,No
0608-JDVEC,50,Two year,Male,No
9780-FKVVF,6,Month-to-month,Male,No
1919-RTPQD,7,Month-to-month,Male,No
5214-NLTIT,72,Two year,Male,No
3345-PBBFH,8,Month-to-month,Male,No
5055-BRMNE,67,Two year,Female,No
9189-JWSHV,24,Month-to-month,Female,Yes
2190-PHBHR,72,Two year,Female,No
2650-GYRYL,33,One year,Male,No
0746-JTRFU,2,Month-to-month,Male,Yes
5208-FVQKB,70,Two year,Male,No
7184-LRUUR,22,One year,Female,No
6627-CFOSN,59,Month-to-month,Female,No
3982-JGSFD,36,One year,Male,No
1574-DYCWE,51,Two year,Female,No
7247-XOZPB,53,One year,Male,No
2466-FCCPT,20,One year,Female,No
6211-WWLTF,63,Two year,Male,No
4826-TZEVA,40,Month-to-month,Female,No
6016-NXBNJ,35,One year,Male,No
9138-EFSMO,26,One year,Male,No
0576-WNXXC,27,Month-to-month,Male,Yes
4632-XJMEX,53,One year,Male,No
8910-LEDAG,34,Month-to-month,Male,No
3452-GWUIN,19,Month-to-month,Female,No
2716-GFZOR,43,Month-to-month,Male,No
3724-UCSHY,6,Month-to-month,Male,No
8626-XHBIE,56,Two year,Male,No
4628-CTTLA,57,Month-to-month,Male,Yes
3192-LNKRK,34,Month-to-month,Male,No
4439-YRNVD,10,Month-to-month,Female,No
2876-VBBBL,1,Month-to-month,Female,Yes
6834-NXDCA,13,Month-to-month,Female,Yes
2208-UGTGR,56,Month-to-month,Male,No
3005-TYFRD,55,Month-to-month,Female,No
8670-MEFCP,36,Two year,Female,No
3079-BCHLN,47,One year,Male,No
7777-UNYHB,12,Month-to-month,Female,No
5597-GLBUC,1,Month-to-month,Female,Yes
7278-CKDNC,24,Month-to-month,Male,No
2748-MYRVK,63,One year,Female,Yes
8450-UYIBU,35,Month-to-month,Female,No
2969-VAPYH,67,One year,Female,No
4822-YCXMX,25,Month-to-month,Male,Yes
7181-OQCUT,21,Month-to-month,Male,No
8474-UMLNT,13,Month-to-month,Female,No
9821-POOTN,35,Month-to-month,Male,Yes
3836-FZSDJ,71,Two year,Male,No
9142-XMYJH,29,Month-to-month,Female,No
6559-ILWKJ,71,Two year,Male,Yes
0187-QSXOE,7,Month-to-month,Male,No
7733-UDMTP,57,Month-to-month,Female,No
2649-HWLYB,65,Two year,Male,No
5214-CHIWJ,27,One year,Male,No
4229-CZMLL,6,Month-to-month,Male,Yes
6904-JLBGY,72,Two year,Female,No
2465-BLLEU,1,Month-to-month,Male,No
1685-VAYJF,11,Month-to-month,Male,No
8874-EJNSR,39,Two year,Male,No
6917-YACBP,59,Month-to-month,Female,No
5049-MUBWG,26,One year,Male,No
4223-WOZCM,2,Month-to-month,Male,No
0769-MURVM,72,Two year,Female,No
9253-VIFJQ,65,One year,Male,No
7030-FZTFM,72,Two year,Male,No
9741-YLNTD,6,Month-to-month,Male,No
5917-RYRMG,32,One year,Male,No
5120-ZBLAI,50,One year,Female,No
1194-BHJYC,61,Two year,Male,No
3663-MITLP,15,Month-to-month,Female,Yes
0906-QVPMS,72,Two year,Male,No
9025-ZRPVR,9,Month-to-month,Male,Yes
1905-OEILC,1,Month-to-month,Female,No
7858-GTZSP,12,Month-to-month,Female,No
3285-UCQVC,37,Month-to-month,Female,Yes
6248-BSHKG,61,One year,Male,No
4685-TFLLS,18,One year,Male,No
3470-BTGQO,21,Month-to-month,Male,No
1209-VFFOC,68,Two year,Male,No
8224-DWCKX,12,Month-to-month,Male,No
5482-PLVPE,2,Month-to-month,Female,Yes
4553-DVPZG,62,Month-to-month,Female,No
4902-OHLSK,29,Month-to-month,Female,Yes
6917-IAYHD,1,Month-to-month,Male,No
0495-ZBNGW,5,Month-to-month,Male,Yes
8620-RJPZN,1,Month-to-month,Female,No
7572-KPVKK,62,Two year,Male,No
2642-MAWLJ,36,Two year,Female,No
2357-COQEK,28,Month-to-month,Female,Yes
7103-ZGVNT,69,One year,Female,No
3737-GCSPV,11,Month-to-month,Female,Yes
2027-WKXMW,63,Month-to-month,Female,No
7137-NAXML,23,One year,Male,No
2428-ZMCTB,10,Month-to-month,Male,No
2961-VNFKL,71,Two year,Female,No
1768-HNVGJ,45,Month-to-month,Female,No
6963-KQYQB,70,Two year,Female,No
5934-RMPOV,22,Month-to-month,Female,No
1207-BLKSA,52,Two year,Female,No
4088-YLDSU,55,One year,Male,Yes
8316-BBQAY,65,Two year,Female,No
1166-PQLGG,72,Two year,Female,No
3146-JTQHR,10,One year,Male,No
4291-YZODP,7,One year,Female,No
4395-PZMSN,5,Month-to-month,Male,No
6427-FEFIG,24,Two year,Female,No
0017-IUDMW,72,Two year,Female,No
8706-HRADD,21,Month-to-month,Male,No
9955-QOPOY,69,One year,Male,No
4385-ZKVNW,44,Month-to-month,Male,No
5446-DKWYW,61,One year,Female,No
2034-CGRHZ,24,Month-to-month,Male,Yes
5797-APWZC,1,Month-to-month,Female,Yes
3683-QKIUE,6,Month-to-month,Female,Yes
4228-ZGYUW,4,Month-to-month,Male,Yes
9031-ZVQPT,72,Two year,Male,No
2990-IAJSV,72,Two year,Male,No
8107-KNCIM,14,Month-to-month,Male,No
9027-YFHQJ,7,Month-to-month,Male,No
5176-LDKUH,48,One year,Female,No
4644-OBGFZ,55,One year,Male,No
7926-IJOOU,1,Month-to-month,Male,No
6480-YAGIY,45,One year,Male,No
4029-HPFVY,3,Month-to-month,Male,No
7602-DBTOU,71,Two year,Female,No
5345-BMKWB,8,Month-to-month,Male,No
3519-ZKXGG,3,Month-to-month,Female,Yes
5457-COLHT,69,Two year,Male,No
6416-TVAIH,1,Month-to-month,Male,Yes
5451-YHYPW,72,Two year,Female,No
5108-ADXWO,11,Month-to-month,Male,Yes
7998-WNZEM,71,Two year,Male,No
3066-RRJIO,1,Month-to-month,Female,Yes
4664-NJCMS,33,Two year,Female,No
0307-BCOPK,16,One year,Female,No
7629-WFGLW,56,One year,Female,No
2542-HYGIQ,1,Month-to-month,Female,No
6715-OFDBP,5,Month-to-month,Male,Yes
5016-LIPDW,57,One year,Male,No
6481-LXPWL,56,One year,Male,No
1567-DSCIC,8,Month-to-month,Male,Yes
2150-UWTFY,22,Month-to-month,Female,Yes
6124-ACRHJ,1,Month-to-month,Female,No
9362-MWODR,40,Month-to-month,Female,No
9975-GPKZU,46,Two year,Male,No
9625-RZFUK,63,Two year,Male,No
5153-LXKDT,68,Two year,Male,No
5161-UBZXI,69,Two year,Male,No
1020-JPQOW,56,Month-to-month,Female,No
7919-ZODZZ,10,One year,Female,No
0565-JUPYD,63,One year,Male,No
6867-ACCZI,24,Two year,Female,No
5939-XAIXZ,19,Month-to-month,Female,No
9054-FOWNV,22,Month-to-month,Male,No
2683-BPJSO,29,Month-to-month,Male,Yes
2157-MXBJS,13,One year,Male,Yes
8207-VVMYB,70,Two year,Female,No
9732-EQMWY,49,Month-to-month,Female,No
9360-AHGNL,43,One year,Female,Yes
1087-UDSIH,3,Month-to-month,Female,Yes
5269-NRGDP,42,One year,Male,No
6195-MELTI,57,One year,Male,No
5485-WUYWF,2,Month-to-month,Male,Yes
2121-JAFOM,72,Two year,Female,No
8818-DOPVL,46,Month-to-month,Female,No
2632-UCGVD,66,Month-to-month,Male,Yes
5445-PZWGX,62,One year,Male,Yes
1227-UDMZR,72,Two year,Female,No
5198-HQAEN,35,One year,Male,No
9170-CCKOU,17,Month-to-month,Male,Yes
2167-FQSTQ,72,Two year,Female,No
2819-GWENI,28,One year,Female,No
1043-YCUTE,56,Two year,Male,Yes
3814-MLAXC,31,Month-to-month,Female,Yes
3572-UUHRS,45,One year,Male,No
2692-PFYTJ,1,Month-to-month,Female,No
1226-UDFZR,2,Month-to-month,Female,Yes
5955-EPOAZ,6,Month-to-month,Female,No
6821-JPCDC,48,One year,Female,No
8815-LMFLX,25,Month-to-month,Male,No
9135-HSWOC,64,Two year,Male,No
8582-KRHPJ,50,Month-to-month,Male,No
5811-IWXYM,52,One year,Female,No
7044-YAACC,4,Month-to-month,Male,No
8189-XRIKE,32,Month-to-month,Female,No
1506-YJTYT,45,Two year,Male,No
4123-DVHPH,9,Month-to-month,Male,No
6425-YQLLO,66,One year,Female,Yes
5442-UTCVD,3,Month-to-month,Male,Yes
2228-BZDEE,54,Two year,Female,No
7734-DBOAI,1,Month-to-month,Female,Yes
2789-CZANW,64,Two year,Female,No
2091-RFFBA,31,Month-to-month,Female,Yes
2114-MGINA,14,Month-to-month,Female,Yes
7596-LDUXP,12,One year,Female,No
3740-RLMVT,67,One year,Male,No
4489-SNOJF,35,Month-to-month,Female,Yes
2192-OZITF,45,Two year,Female,No
5651-CPDND,10,Month-to-month,Male,No
2186-QZEYA,29,Month-to-month,Female,No
1131-ALZWV,24,One year,Female,No
7729-XBTWX,66,Two year,Male,No
9134-WYRVP,51,One year,Male,No
3284-SVCRO,45,Two year,Female,No
9732-OUYRN,49,One year,Female,No
0559-CKHUS,29,Two year,Female,No
2931-SVLTV,40,Month-to-month,Male,No
6899-PPEEA,37,Month-to-month,Female,Yes
7504-UWHNB,25,Month-to-month,Male,No
2582-FFFZR,22,Month-to-month,Female,No
8908-NMQTX,72,Two year,Male,No
2187-LZGPL,7,Month-to-month,Female,Yes
1431-AIDJQ,33,Two year,Male,No
6288-LBEAR,23,Month-to-month,Female,No
4597-NUCQV,24,Month-to-month,Male,Yes
9019-QVLZD,1,Month-to-month,Female,Yes
8413-YNHNV,69,Two year,Male,No
5808-TOTXO,3,One year,Female,No
4369-NYSCF,56,One year,Male,No
6333-YDVLT,65,One year,Male,No
5324-KTGCG,71,One year,Male,No
5599-HVLTW,14,Month-to-month,Female,No
7394-LWLYN,2,Month-to-month,Female,No
3707-LRWZD,32,One year,Female,Yes
6873-UDNLD,40,Month-to-month,Male,No
2700-LUEVA,1,Month-to-month,Male,No
1455-ESIQH,1,Month-to-month,Male,Yes
0958-YHXGP,7,Month-to-month,Female,No
1101-SSWAG,15,Month-to-month,Female,No
2979-SXESE,17,Month-to-month,Female,Yes
4013-TLDHQ,19,Month-to-month,Male,Yes
5743-KHMNA,71,Two year,Male,No
4194-FJARJ,54,Two year,Female,No
5325-UWTWJ,31,Month-to-month,Male,No
3969-GYXEL,11,Month-to-month,Female,No
9208-OLGAQ,18,Month-to-month,Female,No
3244-CQPHU,72,Two year,Female,No
2674-MLXMN,71,Month-to-month,Female,No
9708-HPXWZ,5,Month-to-month,Male,No
6992-TKNYO,38,One year,Male,No
4468-YDOVK,5,Month-to-month,Male,No
3754-DXMRT,2,Month-to-month,Male,Yes
5792-JALQC,52,Two year,Female,No
7130-VTEWQ,8,Month-to-month,Female,Yes
2200-DSAAL,68,Two year,Female,No
4302-ZYFEL,69,One year,Male,No
9351-LZYGF,42,Month-to-month,Female,No
4366-CTOUZ,50,Two year,Female,No
6121-VZNQB,1,Month-to-month,Female,Yes
7903-CMPEY,1,Month-to-month,Male,Yes
1518-OMDIK,33,Month-to-month,Male,No
6671-NGWON,7,Month-to-month,Female,No
0595-ITUDF,64,Month-to-month,Male,No
6996-KNSML,1,Month-to-month,Female,Yes
1955-IBMMB,59,Two year,Male,No
0096-BXERS,6,Month-to-month,Female,No
3806-YAZOV,3,Month-to-month,Female,No
7998-ZLXWN,15,Month-to-month,Female,No
6253-WRFHY,13,One year,Male,No
9133-AYJZG,23,Month-to-month,Female,No
2675-OTVVJ,31,Month-to-month,Male,No
8680-CGLTP,29,One year,Male,No
8430-TWCBX,49,One year,Female,No
5018-GWURO,56,Month-to-month,Female,No
6741-QRLUP,63,Two year,Female,No
4737-HOBAX,63,Two year,Male,No
0537-QYZZN,24,Month-to-month,Male,No
3340-QBBFM,36,One year,Male,No
1704-NRWYE,9,Month-to-month,Female,Yes
2592-SEIFQ,3,Month-to-month,Male,Yes
8200-KLNYW,21,One year,Female,No
3372-CDXFJ,13,One year,Male,No
4781-ZXYGU,1,Month-to-month,Male,No
7632-YUTXB,25,One year,Female,No
2718-YSKCS,71,Two year,Male,No
9896-UYMIE,66,One year,Male,No
0853-NWIFK,45,One year,Female,No
8212-CRQXP,22,Month-to-month,Female,No
6980-CDGFC,67,One year,Female,No
7691-XVTZH,68,Two year,Female,No
2520-SGTTA,0,Two year,Female,No
7481-ATQQS,49,Month-to-month,Female,Yes
2277-VWCNI,4,Month-to-month,Female,No
1088-CNNKB,63,One year,Male,No
8642-GVWRF,2,Month-to-month,Female,Yes
1930-BZLHI,21,One year,Male,No
3400-ESFUW,55,Two year,Male,Yes
5868-YTYKS,1,Month-to-month,Male,No
3525-DVKFN,17,Two year,Female,No
1482-OXZSY,30,Month-to-month,Male,No
0377-JBKKT,22,Month-to-month,Male,No
5778-BVOFB,9,Month-to-month,Female,No
3373-YZZYM,1,Month-to-month,Male,No
2057-ZBLPD,21,Month-to-month,Female,Yes
0228-MAUWC,19,Month-to-month,Male,No
5502-RLUYV,69,Month-to-month,Female,Yes
0023-HGHWL,1,Month-to-month,Male,Yes
7663-YJHSN,72,Two year,Female,No
4915-BFSXL,70,Two year,Male,No
3086-RUCRN,66,Month-to-month,Female,No
5215-LNLDJ,7,Month-to-month,Female,No
7576-JMYWV,46,Month-to-month,Female,No
9039-RBEEE,39,Month-to-month,Male,Yes
0257-KXZGU,32,Month-to-month,Female,No
1307-ATKGB,24,Month-to-month,Male,No
8417-FMLZI,6,Month-to-month,Male,Yes
3714-XPXBW,37,Month-to-month,Female,No
1850-AKQEP,8,Month-to-month,Male,No
2824-DXNKN,72,Two year,Female,No
5227-JSCFE,71,Two year,Male,No
0848-ZGQIJ,16,Month-to-month,Female,No
3621-CHYVB,57,Month-to-month,Female,No
8042-RNLKO,66,One year,Male,No
1792-UXAFY,17,Month-to-month,Female,Yes
5372-FBKBN,21,Month-to-month,Female,No
0420-TXVSG,66,Two year,Male,No
6217-TOWGS,17,Month-to-month,Female,No
0515-YPMCW,1,Month-to-month,Male,Yes
0378-XSZPU,58,One year,Male,Yes
1045-LTCYT,8,Month-to-month,Female,No
1544-JJMYL,27,One year,Male,No
4636-JGAAI,34,Month-to-month,Male,No
6874-SGLHU,30,One year,Male,No
5951-AOFIH,33,Month-to-month,Male,No
4729-XKASR,1,Month-to-month,Male,Yes
3059-NGMXB,14,Month-to-month,Male,No
8652-YHIYU,16,One year,Female,No
5278-PNYOX,49,Two year,Female,No
5449-FIBXJ,19,Month-to-month,Male,Yes
3486-HOOGQ,70,Two year,Female,No
5061-PBXFW,32,Month-to-month,Female,No
8630-FJLIB,18,Month-to-month,Female,No
3891-NLXJB,37,Two year,Male,No
4749-OJKQU,4,Month-to-month,Female,No
0577-WHMEV,16,Month-to-month,Female,No
5453-AXEPF,17,Month-to-month,Male,No
3639-XJHKQ,19,Month-to-month,Female,No
3716-LRGXK,60,Two year,Male,No
2263-SFSQZ,51,Two year,Male,No
9950-MTGYX,28,Two year,Male,No
3397-AVTKU,43,Two year,Male,No
4825-FUREZ,42,Two year,Male,No
9837-BMCLM,3,Month-to-month,Male,Yes
2672-OJQZP,1,Month-to-month,Female,No
0137-UDEUO,3,Month-to-month,Female,Yes
3134-DSHVC,63,Two year,Female,No
6161-UUUTA,3,Month-to-month,Male,Yes
7821-DPRQE,68,Month-to-month,Male,No
6543-XRMYR,30,Month-to-month,Female,Yes
2001-EWBQU,60,Two year,Female,No
4925-LMHOK,15,Month-to-month,Male,Yes
1608-GMEWB,45,Month-to-month,Male,No
6695-AMZUF,70,Two year,Female,No
1455-UGQVH,10,Month-to-month,Male,Yes
8410-BGQXN,4,Month-to-month,Male,No
8280-MQRQN,1,Month-to-month,Female,Yes
1619-YWUBB,68,Two year,Female,No
7611-YKYTC,22,Month-to-month,Male,No
2037-SGXHH,38,Month-to-month,Male,Yes
3178-FESZO,1,Month-to-month,Female,Yes
0365-GXEZS,18,Month-to-month,Male,No
0082-OQIQY,29,Month-to-month,Male,No
6087-MVHJH,16,Month-to-month,Female,Yes
4603-JANFB,1,Month-to-month,Male,Yes
3018-TFTSU,12,Month-to-month,Male,Yes
3606-SBKRY,31,One year,Male,No
4806-KEXQR,4,Month-to-month,Male,Yes
0667-NSRGI,48,One year,Female,No
7083-YNSKY,15,Month-to-month,Female,Yes
6893-ODYYE,50,One year,Male,No
8242-JSVBO,7,Month-to-month,Male,No
2479-BRAMR,41,Month-to-month,Male,Yes
9541-ZPSEA,68,Two year,Male,No
2665-NPTGL,26,Month-to-month,Female,No
1139-WUOAH,57,Two year,Male,No
4693-VWVBO,3,Month-to-month,Female,No
7434-SHXLS,1,Month-to-month,Female,Yes
6937-GCDGQ,19,One year,Male,No
0988-JRWWP,3,Month-to-month,Female,No
5075-JSDKI,59,Two year,Female,No
7908-QCBCA,1,Month-to-month,Female,Yes
8644-XYTSV,42,Month-to-month,Male,No
6711-FLDFB,7,Month-to-month,Female,Yes
3873-WOSBC,67,Two year,Male,No
7465-ZZRVX,1,Month-to-month,Male,No
7975-JMZNT,66,Two year,Male,No
7251-XFOIL,61,Month-to-month,Female,No
4116-IQRFR,4,One year,Male,No
3714-JTVOV,42,Month-to-month,Female,Yes
8259-DZLIZ,64,One year,Female,No
0442-ZXKVS,54,One year,Female,No
7853-WNZSY,1,Month-to-month,Male,No
3120-FAZKD,54,Two year,Male,No
8606-OEGQZ,18,Two year,Female,No
0225-ZORZP,3,Month-to-month,Male,No
4702-IOQDC,1,Month-to-month,Female,Yes
9489-JMTTN,72,Two year,Female,No
0575-CUQOV,60,One year,Male,No
0967-BMLBD,11,One year,Female,No
6178-KFNHS,12,Month-to-month,Female,Yes
2830-LEWOA,61,One year,Male,No
5006-MXVRN,39,Two year,Female,No
1264-BYWMS,55,Month-to-month,Male,Yes
9658-WYUFB,17,Month-to-month,Female,Yes
8327-WKMIE,37,One year,Male,No
6917-FIJHC,72,Two year,Female,No
5329-KRDTM,72,Two year,Male,No
7797-EJMDP,8,Month-to-month,Female,No
3530-VWVGU,22,Month-to-month,Female,No
2013-SGDXK,1,Month-to-month,Female,Yes
6368-NWMCE,38,Month-to-month,Female,No
3633-CDBUW,17,One year,Male,No
0707-HOVVN,70,Two year,Female,No
8580-QVLOC,72,Two year,Female,Yes
3956-MGXOG,28,Month-to-month,Female,No
9274-UARKJ,15,Month-to-month,Female,No
4077-HWUYD,72,Two year,Male,No
2012-NWRPA,11,Month-to-month,Female,Yes
8808-ELEHO,8,Month-to-month,Male,Yes
0103-CSITQ,57,One year,Female,No
3506-LCJDC,1,Month-to-month,Male,Yes
8671-KKKOS,46,Month-to-month,Female,No
7305-ZWMAJ,30,One year,Male,No
9518-XXBXE,10,Month-to-month,Male,No
3934-HXCFZ,23,Month-to-month,Male,Yes
6578-KRMAW,32,Month-to-month,Male,No
4860-IJUDE,13,Month-to-month,Male,No
7666-WKRON,39,Two year,Female,Yes
9688-YGXVR,44,Month-to-month,Female,No
0423-UDIJQ,9,Month-to-month,Male,No
1945-XISKS,67,Two year,Female,No
4910-AQFFX,9,Month-to-month,Male,Yes
2154-KVJFF,15,Month-to-month,Female,Yes
5360-LJCNJ,71,Two year,Female,No
2607-FBDFF,1,Month-to-month,Male,No
9647-ERGBE,30,Month-to-month,Female,Yes
3428-XZMAZ,1,Month-to-month,Male,Yes
1100-DDVRV,17,Month-to-month,Male,No
0378-TOVMS,3,Month-to-month,Female,Yes
4355-HBJHH,67,Two year,Male,Yes
6728-WYQBC,1,Month-to-month,Male,No
9058-CBREO,1,Month-to-month,Female,Yes
9029-FEGVJ,32,Month-to-month,Female,No
7216-KAOID,41,One year,Male,No
0318-QUUOB,1,Month-to-month,Male,Yes
6145-NNPNO,1,Month-to-month,Female,No
5520-FVEWJ,12,Month-to-month,Female,Yes
5339-TJFEK,62,Month-to-month,Male,No
5572-ZDXHY,22,Month-to-month,Female,Yes
2074-GUHPQ,17,Month-to-month,Female,No
4625-XMOYM,72,Two year,Female,No
5827-MWCZK,56,Month-to-month,Male,No
1385-TQOZW,9,Month-to-month,Female,No
5914-XRFQB,72,Two year,Male,No
4329-YPDDQ,20,Month-to-month,Male,No
4804-NCPET,19,Two year,Male,No
3750-CKVKH,2,Month-to-month,Male,Yes
5944-UGLLK,53,One year,Male,No
8063-GBATB,27,Month-to-month,Female,Yes
7787-BNTZM,6,Month-to-month,Male,No
2252-ISRNH,9,One year,Male,No
9415-TPKRV,8,Month-to-month,Female,No
5322-TEUJK,71,Two year,Female,No
4547-KQRTM,10,Month-to-month,Female,Yes
4877-EVATK,1,Month-to-month,Male,Yes
1866-DIOQZ,71,One year,Female,No
8375-KVTHK,68,One year,Male,No
2697-NQBPF,34,Month-to-month,Male,No
3709-OIJEA,26,One year,Male,No
7639-SUPCW,22,Month-to-month,Female,Yes
1386-ZIKUV,7,Month-to-month,Male,No
0599-XNYDO,20,Month-to-month,Female,No
6377-WHAOX,60,Month-to-month,Female,No
6855-VLGOS,72,Two year,Male,No
8999-XXGNS,72,One year,Female,No
8746-OQQRW,4,Month-to-month,Male,No
3181-MIZBN,16,Month-to-month,Male,No
0471-ARVMX,62,One year,Female,No
7766-CLTIC,10,Month-to-month,Female,No
5650-YLIBA,31,Month-to-month,Male,No
0825-CPPQH,71,Two year,Female,No
9084-OAYKL,58,Two year,Male,No
6122-LJADA,70,Two year,Male,No
2400-XIWIO,71,Two year,Female,No
7524-VRLPL,69,Two year,Male,No
1069-XAIEM,1,Month-to-month,Female,Yes
7569-NMZYQ,72,Two year,Female,No
5201-USSQZ,26,Month-to-month,Female,No
2105-PHWON,33,Month-to-month,Female,No
1494-EJZDW,10,Two year,Female,No
4884-TVUQF,57,Two year,Female,No
8003-EWNDZ,10,Month-to-month,Female,No
1897-RCFUM,39,One year,Female,No
9256-JTBNZ,11,Month-to-month,Female,No
4658-HCOHW,21,Month-to-month,Female,Yes
2211-RMNHO,68,Two year,Female,No
2432-TFSMK,18,One year,Male,No
3440-JPSCL,6,Month-to-month,Female,Yes
4929-ROART,18,Month-to-month,Male,No
1834-ABKHQ,52,One year,Female,No
1741-WTPON,56,Two year,Male,No
3932-IJWDZ,45,Month-to-month,Male,No
1240-HCBOH,67,Two year,Female,No
3594-KADLU,3,Month-to-month,Male,No
8065-BVEPF,65,Month-to-month,Male,No
3796-ENZGF,63,Two year,Male,No
1734-ZMNTZ,11,Two year,Female,No
2853-CWQFQ,1,Month-to-month,Male,No
0813-TAXXS,55,Two year,Male,No
2519-TWKFS,25,One year,Male,No
2889-FPWRM,72,One year,Male,Yes
0626-QXNGV,72,Two year,Female,No
6723-CEGQI,65,Two year,Female,No
6987-XQSJT,54,Month-to-month,Female,Yes
4732-RRJZC,7,Month-to-month,Male,No
9499-XPZXM,72,Two year,Female,No
4338-EYCER,21,Month-to-month,Male,No
3007-FDPEA,2,Month-to-month,Female,No
6350-XFYGW,4,Month-to-month,Male,No
4290-BSXUX,3,Month-to-month,Male,Yes
8513-OLYGY,72,Two year,Male,No
0311-QYWSS,6,Month-to-month,Female,No
8705-DWKTI,52,Month-to-month,Male,No
8755-IWJHN,69,Month-to-month,Male,No
0325-XBFAC,8,Month-to-month,Male,Yes
4480-QQRHC,8,Month-to-month,Female,No
0929-PECLO,63,Month-to-month,Female,No
3680-CTHUH,60,One year,Male,No
1202-KKGFU,12,Month-to-month,Female,No
6112-KTHFQ,13,Month-to-month,Female,No
1852-XEMDW,22,Month-to-month,Male,No
2462-XIIJB,5,Month-to-month,Male,Yes
4760-XOHVN,1,Month-to-month,Female,Yes
1820-DJFPH,72,Two year,Female,No
9426-SXNHE,2,Month-to-month,Female,No
9068-FHQHD,40,Two year,Female,No
1269-FOYWN,44,One year,Male,No
9470-YFUYI,71,One year,Male,No
7817-BOQPW,2,Month-to-month,Female,Yes
7402-EYFXX,26,Month-to-month,Male,No
1853-UDXBW,1,Month-to-month,Male,Yes
9895-VFOXH,1,Month-to-month,Female,No
5458-CQJTA,65,Two year,Male,Yes
1230-QAJDW,3,Month-to-month,Male,No
5701-ZIKJE,13,Month-to-month,Male,No
5219-YIPTK,33,Month-to-month,Female,Yes
5032-MIYKT,1,Month-to-month,Female,No
7396-VJUZB,4,Month-to-month,Male,No
9717-QEBGU,2,Month-to-month,Male,No
5172-RKOCB,72,Two year,Male,No
6509-TSGWN,37,Month-to-month,Female,No
3540-RZJYU,15,Month-to-month,Female,Yes
3178-CIFOT,23,One year,Female,No
2091-MJTFX,30,Month-to-month,Female,Yes
4530-NDRKU,42,One year,Female,No
5985-TBABQ,32,One year,Female,No
9800-ONTFE,22,Month-to-month,Female,No
6743-HHQPF,42,Month-to-month,Male,No
8455-HIRAQ,8,Month-to-month,Female,No
6616-AALSR,65,Two year,Female,No
0883-EIBTI,2,Month-to-month,Female,Yes
9415-ZNBSX,70,Two year,Female,No
4018-KJYUY,22,Month-to-month,Male,No
0722-TROQR,4,Month-to-month,Female,Yes
7571-YXDAD,2,Month-to-month,Female,Yes
3884-UEBXB,67,Two year,Female,No
8780-RSYYU,25,Month-to-month,Female,No
5537-UXXVS,20,Month-to-month,Female,No
1791-PQHBB,2,Month-to-month,Female,No
8701-DGLVH,51,Two year,Male,No
8741-LQOBK,46,Month-to-month,Female,No
3393-FMZPV,25,Month-to-month,Female,Yes
8082-GHXOP,13,Month-to-month,Male,No
6402-ZFPPI,25,Month-to-month,Female,Yes
0980-FEXWF,26,One year,Male,No
7486-KSRVI,43,One year,Male,Yes
3011-WQKSZ,19,Month-to-month,Male,No
8443-WVPSS,10,Month-to-month,Male,Yes
3006-XIMLN,2,Month-to-month,Female,Yes
8218-FFJDS,72,Two year,Female,No
1986-PHGZF,18,Month-to-month,Male,No
9965-YOKZB,9,Month-to-month,Male,Yes
0504-HHAPI,27,Month-to-month,Female,Yes
9360-OMDZZ,24,Month-to-month,Male,No
6305-YLBMM,69,One year,Male,Yes
0345-XMMUG,46,Two year,Female,No
8024-XNAFQ,72,Two year,Female,No
3647-GMGDH,22,Month-to-month,Male,Yes
2988-GBIVW,70,Month-to-month,Female,No
2832-SCUCO,2,Month-to-month,Female,No
7036-ZZKBD,31,Month-to-month,Male,No
3791-LGQCY,56,Month-to-month,Female,Yes
0265-PSUAE,16,Month-to-month,Female,No
0463-TXOAK,52,Two year,Male,No
0594-UFTUL,13,Month-to-month,Male,No
9509-MPYOD,35,One year,Female,No
9128-CPXKI,59,Two year,Female,No
0129-KPTWJ,72,Month-to-month,Male,No
8166-ZZTFS,66,Two year,Female,Yes
