ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
6055,1979,Graduation,Married,71626,0,0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0
5841,1966,Graduation,Together,60894,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0
3972,1976,Graduation,Together,50200,1,1,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0
4394,1965,PhD,Married,81051,0,0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0
5758,1982,Graduation,Married,65169,0,0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1
6658,1972,Graduation,Together,59868,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0
4603,1960,PhD,Married,65695,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0
8427,1956,Master,Single,64857,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0
10260,1965,Master,Together,45143,0,1,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0
7143,1955,2n Cycle,Together,74805,0,1,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0
8789,1989,2n Cycle,Married,59060,1,0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0
6197,1962,PhD,Single,27238,1,1,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0
4554,1965,Graduation,Together,47009,0,1,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0
4937,1973,2n Cycle,Married,46094,1,1,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1920,1972,Graduation,Married,40321,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0
8749,1984,Graduation,Together,37235,1,0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1650,1960,Master,Married,81843,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0
10377,1958,Master,Together,46692,0,1,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0
9206,1968,Graduation,Together,77382,0,1,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0
10971,1977,Graduation,Single,37774,2,0,03-09-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1
6398,1974,Basic,Married,18393,1,0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
9212,1962,Master,Married,72828,0,1,14-02-2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0
7937,1982,Graduation,Married,24711,0,0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0
839,1975,PhD,Married,45503,1,0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0
4246,1982,Master,Single,6560,0,0,12-12-2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0
158,1945,PhD,Together,71604,0,0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1
4832,1979,Graduation,Married,27244,1,0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0
5621,1969,Graduation,Married,48752,1,1,12-12-2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1
1945,1962,Graduation,Married,71434,0,1,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0
5147,1948,Graduation,Single,90842,0,0,29-07-2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0
2535,1978,Master,Married,88097,1,0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1
11039,1975,Graduation,Married,51948,0,1,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0
9495,1982,Graduation,Together,71853,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0
9635,1983,Master,Married,35876,0,0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0
2173,1952,Graduation,Widow,40049,0,1,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
942,1982,Graduation,Single,39660,1,0,08-08-2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1
9386,1962,Graduation,Together,50127,0,1,29-05-2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0
5510,1977,Master,Married,43263,0,1,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0
873,1949,Master,Married,62845,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1
2253,1990,Graduation,Married,18929,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0
5181,1982,Basic,Single,24367,1,0,20-03-2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0
979,1975,Graduation,Single,33249,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0
10390,1959,2n Cycle,Married,26887,0,1,10-02-2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4698,1983,PhD,Married,50150,0,0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0
7793,1976,Graduation,Together,62061,0,1,31-08-2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0
1745,1962,PhD,Divorced,85696,0,0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1
10590,1956,PhD,Together,76542,0,0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0
5080,1993,Graduation,Single,70515,0,0,21-10-2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1
8369,1987,Graduation,Together,18227,1,0,08-11-2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0
5232,1965,Graduation,Married,69139,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
2407,1982,Graduation,Married,69109,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1
3834,1962,Graduation,Single,69627,0,1,17-03-2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0
7912,1978,Graduation,Married,38136,1,0,22-04-2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0
7712,1946,PhD,Single,62159,0,0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0
1065,1963,Graduation,Single,80695,0,0,29-12-2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0
7275,1971,Master,Single,33316,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0
1343,1968,Graduation,Together,58554,1,1,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0
1384,1992,Basic,Married,17256,1,0,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0
9967,1974,Graduation,Divorced,53034,1,1,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0
6181,1950,2n Cycle,Together,52203,0,0,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0
10507,1977,2n Cycle,Divorced,59601,0,1,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0
2674,1958,Master,Single,75154,0,1,04-09-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1
2698,1976,Graduation,Single,47025,0,1,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0
3231,1973,Graduation,Married,37971,1,0,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4096,1968,Master,Divorced,41335,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0
10476,1958,Graduation,Married,67267,0,1,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0
5948,1975,Graduation,Single,57338,0,1,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0
9140,1960,2n Cycle,Together,50523,1,1,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0
10258,1965,Master,Single,35791,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0
5675,1960,PhD,Divorced,50611,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0
4743,1969,PhD,Married,56242,0,1,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0
8805,1960,Graduation,Single,48904,0,1,02-12-2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0
1542,1975,Graduation,Single,56243,1,2,30-12-2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0
6770,1985,Graduation,Married,21355,1,0,20-08-2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1
8773,1971,Master,Together,57420,0,1,25-06-2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0
10475,1970,Master,Together,NA,0,1,01-04-2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0
10420,1955,Master,Divorced,46390,0,1,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0
7514,1956,2n Cycle,Together,54342,1,1,03-07-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0
2902,1958,Graduation,Together,NA,1,1,03-09-2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4345,1964,2n Cycle,Single,NA,1,1,12-01-2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
793,1973,Graduation,Married,20895,1,0,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0
10909,1948,Graduation,Married,92344,0,0,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0
3769,1972,PhD,Together,NA,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
8702,1976,2n Cycle,Together,26907,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0
4791,1980,Graduation,Together,44964,1,1,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2963,1979,Graduation,Together,75507,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0
8216,1972,Master,Married,53761,1,1,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0
8140,1973,Graduation,Together,22682,1,0,03-10-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0
10146,1972,PhD,Together,38887,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
5289,1975,2n Cycle,Single,41658,1,1,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0
2587,1972,PhD,Married,29791,1,0,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
4405,1956,Master,Married,63915,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0
8663,1974,Graduation,Divorced,39996,1,1,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2589,1972,Graduation,Divorced,26759,1,0,07-02-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0
3421,1968,Master,Divorced,63841,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0
10490,1969,PhD,Married,51039,1,1,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0
4094,1961,Graduation,Married,60544,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0
9958,1972,Graduation,Married,65685,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0
2534,1953,Graduation,Married,37716,0,1,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0
4188,1957,Graduation,Single,36864,0,1,13-08-2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1
6613,1970,Master,Married,44511,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0
10827,1967,PhD,Married,36947,1,1,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0
5491,1951,Master,Together,47352,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0
8402,1953,Master,Married,67087,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0
8783,1950,Graduation,Married,57045,0,1,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0
10010,1953,PhD,Divorced,36957,1,1,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1
618,1977,PhD,Married,69389,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0
9121,1972,Graduation,Married,80134,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1
361,1969,Master,Married,43142,1,1,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
4310,1944,Graduation,Married,80589,0,0,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1
2678,1990,Graduation,Single,34412,1,0,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0
6376,1979,Graduation,Single,57537,1,0,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0
524,1966,Basic,Together,22634,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0
10341,1948,Graduation,Together,51315,0,0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0
5654,1972,Graduation,Married,36026,2,1,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0
4098,1973,Graduation,Married,24639,1,1,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0
5824,1972,PhD,Together,34578,2,1,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7000,1972,2n Cycle,Single,65704,0,0,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0
2561,1966,Graduation,Single,63810,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0
5229,1969,PhD,Together,54132,0,1,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
4086,1959,Graduation,Married,18690,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
2428,1970,Graduation,Married,28164,1,0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0
8254,1974,PhD,Married,34596,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0
2836,1972,PhD,Married,43269,1,0,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
8418,1958,2n Cycle,Single,38741,1,1,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1362,1972,Graduation,Single,31907,0,0,04-03-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0
7152,1983,Master,Married,27100,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10033,1973,2n Cycle,Divorced,31163,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
9349,1985,Graduation,Married,92533,0,0,19-12-2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0
274,1973,Graduation,Single,34853,1,1,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
3388,1967,Graduation,Divorced,70844,1,1,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0
922,1979,2n Cycle,Married,31086,1,1,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0
8588,1961,Graduation,Married,60544,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0
2518,1986,2n Cycle,Together,20491,0,0,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0
574,1964,Graduation,Married,42523,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0
3220,1983,Graduation,Married,39922,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
5967,1952,Graduation,Together,33402,1,1,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0
1183,1949,Master,Married,36408,1,1,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0
6856,1979,Graduation,Together,21645,1,0,03-09-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1
4530,1948,Master,Widow,78427,0,0,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1
1553,1946,Graduation,Together,82657,0,0,27-09-2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0
4682,1958,Graduation,Married,51876,0,0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0
8204,1971,2n Cycle,Married,78041,0,0,16-12-2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0
5221,1957,Graduation,Married,52852,0,1,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0
1232,1982,PhD,Together,70038,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0
1927,1973,2n Cycle,Together,69401,0,1,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0
5788,1972,Graduation,Together,46053,1,0,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0
6652,1965,Graduation,Married,77343,0,0,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0
6246,1953,Graduation,Single,73892,0,0,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1
5975,1967,PhD,Single,40304,1,0,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0
6875,1965,PhD,Together,32727,0,0,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0
4399,1969,Graduation,Together,68695,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0
4042,1971,Graduation,Divorced,43300,0,1,13-10-2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1
2157,1972,Graduation,Together,26290,1,1,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0
10133,1970,Graduation,Single,93790,0,0,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1
2525,1974,PhD,Married,38410,0,0,14-09-2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1
8233,1950,Master,Widow,64866,0,1,26-01-2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0
9483,1959,Graduation,Together,57957,0,1,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0
2945,1955,PhD,Together,46015,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0
10403,1978,Graduation,Together,16531,1,0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0
5074,1986,Master,Married,28072,1,0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10524,1963,Master,Divorced,49476,0,1,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0
4690,1953,Graduation,Married,50725,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0
7521,1952,Graduation,Together,83844,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0
7196,1950,PhD,Married,41145,1,1,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0
4406,1970,Graduation,Together,67419,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0
9672,1970,2n Cycle,Married,23162,1,1,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0
4864,1977,Graduation,Married,34380,1,0,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0
4706,1966,Graduation,Single,34704,0,1,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4070,1969,PhD,Married,94871,0,2,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1
25,1958,Graduation,Married,65148,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0
3697,1954,Graduation,Together,39898,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0
217,1956,Master,Single,64857,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0
4220,1970,PhD,Married,59892,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0
5286,1987,Master,Single,41020,0,0,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0
9559,1961,PhD,Married,57072,0,1,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0
2849,1979,Graduation,Single,60474,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0
7787,1960,Graduation,Together,62807,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0
3102,1981,2n Cycle,Together,19414,1,0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
5868,1980,Graduation,Married,19107,1,0,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0
8370,1976,2n Cycle,Together,75484,0,1,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0
9988,1976,Master,Single,70379,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0
2939,1970,Master,Together,79419,0,0,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0
5529,1946,PhD,Together,64014,2,1,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0
9743,1955,Graduation,Married,76998,0,1,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0
5763,1972,Master,Together,49854,1,0,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0
3478,1971,PhD,Married,60585,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1
7494,1950,PhD,Divorced,42873,1,1,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0
1763,1988,Graduation,Together,87679,0,0,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1
7250,1978,Graduation,Together,57867,1,0,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0
2005,1990,Graduation,Married,35765,1,0,11-12-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0
10770,1959,Graduation,Married,65492,0,0,26-01-2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0
6885,1977,Graduation,Divorced,32952,1,0,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0
2072,1969,PhD,Together,53374,0,1,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1
9463,1959,Graduation,Together,71706,0,1,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0
6318,1988,Graduation,Married,68487,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0
4093,1975,Master,Together,53253,1,1,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0
